2084,1
2085,1
2086,3
2087,1
2088,1
2089,2
2090,1
2091,1
2092,1
2093,1
2094,2
2095,1
2096,2
2097,2
2098,1
2099,1
2100,3
2101,1
2102,1
2103,1
2104,3
2105,1
2106,1
2107,3
2108,1
2109,2
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,1
2117,3
2118,1
2119,1
2120,1
2121,3
2122,1
2123,3
2124,1
2125,1
2126,1
2127,3
2128,3
2129,1
2130,1
2131,2
2132,2
2133,3
2134,3
2135,3
2136,3
2137,2
2138,3
2139,1
2140,1
2141,1
2142,2
2143,3
2144,3
2145,3
2146,1
2147,1
2148,1
2149,2
2150,3
2151,2
2152,2
2153,3
2154,1
2155,1
2156,1
2157,1
2158,1
2159,3
2160,3
2161,1
2162,1
2163,3
2164,3
2165,1
2166,1
2167,3
2168,3
2169,2
2170,1
2171,1
2172,3
2173,1
2174,2
2175,3
2176,1
2177,3
2178,1
2179,1
2180,3
2181,1
2182,3
2183,1
2184,3
2185,1
2186,1
2187,1
2188,3
2189,3
2190,1
2191,3
2192,1
2193,2
2194,3
2195,3
2196,1
2197,2
2198,3
2199,3
2200,2
2201,1
2202,3
2203,3
2204,2
2205,1
2206,2
2207,1
2208,1
2209,3
2210,1
2211,3
2212,1
2213,3
2214,2
2215,2
2216,1
2217,1
2218,1
2219,1
2220,3
2221,1
2222,2
2223,1
2224,1
2225,1
2226,1
2227,2
2228,3
2229,1
2230,3
2231,3
2232,3
2233,2
2234,3
2235,1
2236,3
2237,1
2238,3
2239,1
2240,3
2241,3
2242,3
2243,1
2244,3
2245,1
2246,2
2247,3
2248,1
2249,1
2250,3
2251,2
2252,3
2253,3
2254,2
2255,2
2256,3
2257,1
2258,1
2259,1
2260,1
2261,1
2262,1
2263,3
2264,1
2265,3
2266,3
2267,1
2268,3
2269,1
2270,1
2271,1
2272,1
2273,1
2274,3
2275,1
2276,3
2277,1
2278,1
2279,1
2280,2
2281,1
2282,3
2283,1
2284,2
2285,1
2286,3
2287,1
2288,3
2289,3
2290,2
2291,2
2292,1
2293,3
2294,2
2295,1
2296,3
2297,3
2298,3
2299,1
2300,1
2301,3
2302,2
2303,2
2304,3
2305,2
2306,3
2307,1
2308,1
2309,3
2310,2
2311,1
2312,1
2313,3
2314,3
2315,1
2316,1
2317,1
2318,1
2319,1
2320,1
2321,1
2322,2
2323,2
2324,1
2325,1
2326,3
2327,1
2328,1
2329,1
2330,2
2331,2
2332,3
2333,1
2334,1
2335,2
2336,1
2337,2
2338,1
2339,1
2340,1
2341,1
2342,1
2343,1
2344,3
2345,1
2346,1
2347,1
2348,3
2349,1
