2084,1,1,1,1,1,1,1,1,1
2085,1,1,1,1,1,1,1,1,1
2086,1,1,1,1,1,1,3,1,1
2087,1,1,1,1,1,1,1,1,1
2088,1,1,1,1,1,1,1,1,1
2089,1,1,1,2,1,1,1,1,1
2090,1,1,1,1,1,1,1,1,1
2091,1,1,1,1,1,1,1,1,1
2092,1,1,1,1,1,1,1,1,1
2093,1,1,3,1,1,1,1,1,1
2094,1,1,1,1,1,2,1,1,1
2095,1,1,1,1,1,1,1,1,1
2096,1,1,1,1,1,1,1,1,3
2097,1,1,1,1,2,1,2,1,1
2098,1,1,1,1,1,1,1,1,1
2099,1,1,1,1,1,1,1,1,1
2100,1,1,1,1,3,1,3,1,1
2101,1,1,1,1,1,1,1,1,1
2102,1,1,1,1,1,1,1,1,1
2103,1,1,1,1,1,1,1,1,1
2104,1,1,1,3,1,1,1,1,1
2105,1,1,1,1,1,1,1,1,1
2106,1,1,1,1,1,1,1,1,1
2107,1,1,1,1,3,1,3,3,1
2108,1,1,1,1,1,1,1,1,1
2109,1,1,1,2,1,1,1,1,1
2110,1,1,1,1,1,1,1,1,1
2111,1,1,1,1,1,1,1,1,1
2112,1,1,1,1,1,1,1,1,1
2113,1,1,1,1,1,1,1,1,1
2114,1,1,1,1,1,1,1,1,1
2115,1,1,1,1,1,1,1,1,1
2116,1,1,1,1,1,1,1,1,1
2117,1,3,1,1,1,1,1,1,3
2118,1,1,1,1,1,1,1,1,1
2119,1,1,1,1,1,1,1,1,1
2120,1,1,1,1,1,1,1,1,1
2121,1,1,1,1,3,1,1,3,1
2122,1,1,1,1,1,1,1,1,1
2123,1,1,1,3,1,1,1,1,1
2124,1,1,1,1,1,1,1,1,1
2125,1,1,1,1,1,1,1,1,1
2126,1,1,1,1,1,1,1,1,1
2127,1,3,1,1,1,1,1,1,3
2128,1,3,3,3,1,1,1,1,1
2129,1,1,1,1,1,1,1,1,1
2130,1,1,1,1,1,1,1,1,1
2131,1,2,1,1,1,1,1,1,1
2132,1,1,1,1,1,1,1,1,2
2133,1,3,3,1,1,1,3,1,1
2134,1,3,1,1,1,1,1,1,1
2135,1,1,1,1,3,1,1,1,1
2136,1,1,3,1,1,1,3,3,1
2137,1,1,1,1,1,2,1,1,1
2138,1,1,1,1,3,1,1,1,1
2139,1,1,1,1,1,1,1,1,1
2140,1,1,1,1,1,1,1,1,1
2141,1,1,1,1,1,1,1,1,1
2142,1,2,2,1,1,2,1,1,1
2143,1,1,3,1,1,1,1,1,1
2144,1,1,1,1,1,3,1,1,1
2145,1,3,3,1,1,3,1,1,1
2146,1,1,1,1,1,1,1,1,1
2147,1,1,1,1,1,1,1,1,1
2148,1,1,1,1,1,1,1,1,1
2149,1,1,1,1,1,1,1,1,1
2150,1,1,1,1,3,1,3,3,1
2151,1,2,2,1,1,1,1,1,1
2152,1,1,1,2,1,1,1,1,1
2153,1,1,1,1,1,1,1,1,1
2154,1,1,1,1,1,1,1,1,1
2155,1,1,1,1,1,1,1,1,1
2156,1,1,1,1,1,1,1,1,1
2157,1,1,1,1,1,1,1,1,1
2158,1,1,1,1,1,1,1,1,1
2159,1,1,1,1,3,1,1,1,1
2160,1,1,1,1,3,1,1,1,1
2161,1,1,1,1,1,1,1,1,1
2162,1,1,1,1,1,1,1,1,1
2163,1,1,1,1,3,1,1,1,1
2164,1,1,1,1,1,1,1,1,1
2165,1,1,1,1,1,1,1,1,1
2166,1,1,1,1,1,1,1,1,1
2167,1,1,3,1,1,1,1,1,3
2168,1,1,1,1,1,1,1,3,1
2169,1,1,1,1,1,2,1,1,1
2170,1,1,1,1,1,1,1,1,1
2171,1,1,1,1,1,1,1,1,1
2172,1,1,3,1,1,3,3,3,1
2173,1,1,1,1,1,1,1,1,1
2174,1,1,1,1,1,1,1,1,1
2175,3,1,1,1,1,1,1,1,1
2176,1,1,1,1,1,1,1,1,1
2177,1,1,3,1,1,1,1,3,1
2178,1,1,1,1,1,1,1,1,1
2179,1,1,1,1,1,1,1,1,1
2180,1,1,1,1,3,1,1,1,1
2181,1,1,1,1,1,1,1,1,1
2182,1,1,1,1,3,1,1,1,1
2183,1,1,1,1,1,1,1,1,1
2184,1,1,1,1,1,1,1,1,1
2185,1,1,1,1,1,1,1,1,1
2186,1,1,1,1,1,1,1,1,1
2187,1,1,1,1,1,1,1,1,1
2188,1,1,1,1,3,1,1,1,1
2189,1,1,2,1,1,1,2,1,1
2190,1,1,1,1,1,1,1,1,1
2191,1,3,1,1,1,1,1,3,3
2192,1,1,1,1,1,1,1,1,1
2193,1,1,1,2,1,1,1,1,1
2194,1,3,3,1,3,1,1,1,1
2195,1,3,3,1,1,1,1,1,1
2196,1,1,1,1,1,1,1,1,1
2197,1,1,1,1,2,2,1,1,1
2198,1,3,3,1,1,1,1,1,1
2199,1,1,1,1,3,1,1,1,1
2200,1,2,2,1,1,1,1,1,1
2201,1,1,1,1,1,1,1,1,1
2202,1,1,1,1,1,1,1,1,3
2203,1,1,1,1,3,1,3,1,1
2204,1,1,1,1,2,1,1,1,1
2205,1,1,1,1,1,1,1,1,1
2206,1,1,1,1,2,1,1,1,1
2207,1,1,1,1,1,1,1,1,1
2208,1,1,1,1,1,1,1,1,1
2209,1,1,1,1,1,1,1,1,1
2210,1,1,1,1,1,1,1,1,1
2211,1,1,1,1,3,1,1,3,1
2212,1,1,1,1,1,1,1,1,1
2213,1,1,1,1,3,1,1,1,1
2214,1,1,2,1,1,1,1,1,2
2215,1,1,2,1,1,1,1,1,2
2216,1,1,1,1,1,1,1,1,1
2217,1,1,1,1,1,1,1,1,1
