2084,1
2085,1
2086,2
2087,2
2088,1
2089,1
2090,1
2091,1
2092,1
2093,2
2094,1
2095,1
2096,2
2097,1
2098,1
2099,1
2100,2
2101,1
2102,1
2103,1
2104,2
2105,1
2106,1
2107,2
2108,1
2109,1
2110,1
2111,2
2112,1
2113,1
2114,1
2115,1
2116,1
2117,2
2118,1
2119,1
2120,1
2121,2
2122,1
2123,2
2124,2
2125,1
2126,1
2127,2
2128,2
2129,1
2130,2
2131,1
2132,1
2133,2
2134,2
2135,2
2136,2
2137,1
2138,2
2139,1
2140,2
2141,1
2142,1
2143,2
2144,2
2145,2
2146,2
2147,1
2148,1
2149,1
2150,2
2151,1
2152,1
2153,2
2154,1
2155,2
2156,1
2157,1
2158,1
2159,2
2160,2
2161,1
2162,2
2163,2
2164,1
2165,1
2166,1
2167,2
2168,2
2169,1
2170,1
2171,1
2172,2
2173,1
2174,1
2175,2
2176,1
2177,2
2178,2
2179,2
2180,2
2181,2
2182,2
2183,1
2184,2
2185,2
2186,1
2187,1
2188,2
2189,1
2190,1
2191,2
2192,1
2193,1
2194,2
2195,2
2196,1
2197,1
2198,2
2199,2
2200,1
2201,2
2202,2
2203,2
2204,1
2205,1
2206,1
2207,1
2208,1
2209,1
2210,1
2211,2
2212,1
2213,2
2214,1
2215,1
2216,2
2217,1
2218,1
2219,1
2220,2
2221,1
2222,1
2223,2
2224,1
2225,1
2226,1
2227,1
2228,2
2229,1
2230,2
2231,2
2232,2
2233,1
2234,2
2235,1
2236,2
2237,1
2238,2
2239,1
2240,2
2241,2
2242,2
2243,2
2244,2
2245,1
2246,1
2247,2
2248,1
2249,1
2250,2
2251,1
2252,2
2253,2
2254,1
2255,1
2256,2
2257,1
2258,1
2259,2
2260,1
2261,1
2262,1
2263,2
2264,1
2265,2
2266,2
2267,1
2268,2
2269,1
2270,1
2271,1
2272,1
2273,1
2274,2
2275,1
2276,2
2277,1
2278,2
2279,1
2280,1
2281,2
2282,2
2283,2
2284,1
2285,2
2286,2
2287,1
2288,2
2289,2
2290,1
2291,1
2292,2
2293,2
2294,1
2295,2
2296,2
2297,2
2298,1
2299,1
2300,1
2301,2
2302,1
2303,1
2304,2
2305,1
2306,2
2307,1
2308,1
2309,1
2310,1
2311,1
2312,1
2313,2
2314,2
2315,2
2316,1
2317,1
2318,1
2319,1
2320,1
2321,2
2322,1
2323,1
2324,1
2325,1
2326,2
2327,1
2328,2
2329,1
2330,1
2331,1
2332,2
2333,1
2334,1
2335,1
2336,1
2337,1
2338,1
2339,1
2340,1
2341,1
2342,1
2343,1
2344,2
2345,2
2346,1
2347,1
2348,2
2349,1
